month,year,language,popularity,hex
September,2010,Ruby,2.33,#B01E00
September,2010,Rust,0.09,#000000
September,2010,Scala,0.22,#DE3424
September,2010,Swift,0,#E94F37
September,2010,TypeScript,0,#3178C6
September,2010,VBA,2.5700000000000003,#93217F
September,2010,Visual Basic,5.2,NA
October,2010,Abap,0.61,#06A9EA
October,2010,Ada,0.2,#101EC8
October,2010,C/C++,11.86,#00599C
October,2010,C#,6.54,#813084
October,2010,Cobol,0.5499999999999999,#1D1063
October,2010,Dart,0,#2DB6F6
October,2010,Delphi,1.24,#F32835
October,2010,Go,0.03,#66D0DE
October,2010,Groovy,0.35000000000000003,#619CBC
October,2010,Haskell,0.27,#8F4E8B
October,2010,Java,28.42,#F8981E
October,2010,JavaScript,6.93,#F3D23C
October,2010,Julia,0,#369325
October,2010,Kotlin,0,#7F52FF
October,2010,Lua,0.5,#0F007C
October,2010,Matlab,3.34,#F0800E
October,2010,Objective-C,0.61,#AFB6CA
October,2010,Perl,3.15,#113E62
October,2010,PHP,17.09,#7277AD
October,2010,Python,6.4399999999999995,#336994
October,2010,R,1.24,#2566B5
October,2010,Ruby,2.48,#B01E00
October,2010,Rust,0.09,#000000
October,2010,Scala,0.22999999999999998,#DE3424
October,2010,Swift,0,#E94F37
October,2010,TypeScript,0,#3178C6
October,2010,VBA,2.64,#93217F
October,2010,Visual Basic,5.2,NA
November,2010,Abap,0.6,#06A9EA
November,2010,Ada,0.2,#101EC8
November,2010,C/C++,11.92,#00599C
November,2010,C#,6.61,#813084
November,2010,Cobol,0.5499999999999999,#1D1063
November,2010,Dart,0,#2DB6F6
November,2010,Delphi,1.23,#F32835
November,2010,Go,0.03,#66D0DE
November,2010,Groovy,0.33,#619CBC
November,2010,Haskell,0.29,#8F4E8B
November,2010,Java,28.53,#F8981E
November,2010,JavaScript,6.909999999999999,#F3D23C
November,2010,Julia,0,#369325
November,2010,Kotlin,0,#7F52FF
November,2010,Lua,0.49,#0F007C
November,2010,Matlab,3.42,#F0800E
November,2010,Objective-C,0.73,#AFB6CA
November,2010,Perl,3.1,#113E62
November,2010,PHP,16.7,#7277AD
November,2010,Python,6.5,#336994
November,2010,R,1.25,#2566B5
November,2010,Ruby,2.53,#B01E00
November,2010,Rust,0.08,#000000
November,2010,Scala,0.22999999999999998,#DE3424
November,2010,Swift,0,#E94F37
November,2010,TypeScript,0,#3178C6
November,2010,VBA,2.5700000000000003,#93217F
November,2010,Visual Basic,5.21,NA
December,2010,Abap,0.59,#06A9EA
December,2010,Ada,0.21,#101EC8
December,2010,C/C++,12.049999999999999,#00599C
December,2010,C#,6.59,#813084
December,2010,Cobol,0.54,#1D1063
December,2010,Dart,0,#2DB6F6
December,2010,Delphi,1.24,#F32835
December,2010,Go,0.03,#66D0DE
December,2010,Groovy,0.32,#619CBC
December,2010,Haskell,0.3,#8F4E8B
December,2010,Java,28.389999999999997,#F8981E
December,2010,JavaScript,6.79,#F3D23C
December,2010,Julia,0,#369325
December,2010,Kotlin,0,#7F52FF
December,2010,Lua,0.48,#0F007C
December,2010,Matlab,3.45,#F0800E
December,2010,Objective-C,0.98,#AFB6CA
December,2010,Perl,3,#113E62
December,2010,PHP,16.45,#7277AD
December,2010,Python,6.58,#336994
December,2010,R,1.3299999999999998,#2566B5
December,2010,Ruby,2.65,#B01E00
December,2010,Rust,0.09,#000000
December,2010,Scala,0.24,#DE3424
December,2010,Swift,0,#E94F37
December,2010,TypeScript,0,#3178C6
December,2010,VBA,2.4899999999999998,#93217F
December,2010,Visual Basic,5.21,NA
January,2011,Abap,0.5599999999999999,#06A9EA
January,2011,Ada,0.2,#101EC8
January,2011,C/C++,12.35,#00599C
January,2011,C#,6.460000000000001,#813084
January,2011,Cobol,0.5,#1D1063
January,2011,Dart,0,#2DB6F6
January,2011,Delphi,1.2,#F32835
January,2011,Go,0.02,#66D0DE
January,2011,Groovy,0.29,#619CBC
January,2011,Haskell,0.3,#8F4E8B
January,2011,Java,28.78,#F8981E
January,2011,JavaScript,6.890000000000001,#F3D23C
January,2011,Julia,0,#369325
January,2011,Kotlin,0,#7F52FF
January,2011,Lua,0.47000000000000003,#0F007C
January,2011,Matlab,3.27,#F0800E
January,2011,Objective-C,1.06,#AFB6CA
January,2011,Perl,2.82,#113E62
January,2011,PHP,16.400000000000002,#7277AD
January,2011,Python,6.7299999999999995,#336994
January,2011,R,1.34,#2566B5
January,2011,Ruby,2.65,#B01E00
January,2011,Rust,0.06999999999999999,#000000
January,2011,Scala,0.26,#DE3424
January,2011,Swift,0,#E94F37
January,2011,TypeScript,0,#3178C6
January,2011,VBA,2.35,#93217F
January,2011,Visual Basic,5.04,NA
February,2011,Abap,0.54,#06A9EA
February,2011,Ada,0.22,#101EC8
February,2011,C/C++,12.590000000000002,#00599C
February,2011,C#,6.47,#813084
February,2011,Cobol,0.47000000000000003,#1D1063
February,2011,Dart,0.01,#2DB6F6
February,2011,Delphi,1.16,#F32835
February,2011,Go,0.03,#66D0DE
February,2011,Groovy,0.29,#619CBC
February,2011,Haskell,0.3,#8F4E8B
February,2011,Java,28.51,#F8981E
February,2011,JavaScript,7.000000000000001,#F3D23C
February,2011,Julia,0,#369325
February,2011,Kotlin,0,#7F52FF
February,2011,Lua,0.45999999999999996,#0F007C
February,2011,Matlab,3.39,#F0800E
February,2011,Objective-C,1.24,#AFB6CA
February,2011,Perl,2.69,#113E62
February,2011,PHP,16.400000000000002,#7277AD
February,2011,Python,6.94,#336994
February,2011,R,1.3,#2566B5
February,2011,Ruby,2.58,#B01E00
February,2011,Rust,0.06999999999999999,#000000
February,2011,Scala,0.25,#DE3424
February,2011,Swift,0,#E94F37
February,2011,TypeScript,0,#3178C6
February,2011,VBA,2.1399999999999997,#93217F
February,2011,Visual Basic,4.97,NA
March,2011,Abap,0.51,#06A9EA
March,2011,Ada,0.2,#101EC8
March,2011,C/C++,12.65,#00599C
March,2011,C#,6.529999999999999,#813084
March,2011,Cobol,0.45999999999999996,#1D1063
March,2011,Dart,0.02,#2DB6F6
March,2011,Delphi,1.11,#F32835
March,2011,Go,0.02,#66D0DE
March,2011,Groovy,0.27,#619CBC
March,2011,Haskell,0.27,#8F4E8B
March,2011,Java,28.410000000000004,#F8981E
March,2011,JavaScript,7.02,#F3D23C
March,2011,Julia,0,#369325
March,2011,Kotlin,0,#7F52FF
March,2011,Lua,0.44999999999999996,#0F007C
March,2011,Matlab,3.47,#F0800E
March,2011,Objective-C,1.39,#AFB6CA
March,2011,Perl,2.59,#113E62
March,2011,PHP,16.38,#7277AD
March,2011,Python,6.99,#336994
March,2011,R,1.3,#2566B5
March,2011,Ruby,2.58,#B01E00
March,2011,Rust,0.06,#000000
March,2011,Scala,0.24,#DE3424
March,2011,Swift,0,#E94F37
March,2011,TypeScript,0,#3178C6
March,2011,VBA,2.09,#93217F
March,2011,Visual Basic,4.99,NA
April,2011,Abap,0.52,#06A9EA
April,2011,Ada,0.19,#101EC8
April,2011,C/C++,12.629999999999999,#00599C
April,2011,C#,6.510000000000001,#813084
April,2011,Cobol,0.44999999999999996,#1D1063
April,2011,Dart,0.04,#2DB6F6
April,2011,Delphi,1.0999999999999999,#F32835
April,2011,Go,0.02,#66D0DE
April,2011,Groovy,0.27999999999999997,#619CBC
April,2011,Haskell,0.27999999999999997,#8F4E8B
April,2011,Java,28.449999999999996,#F8981E
April,2011,JavaScript,7.13,#F3D23C
April,2011,Julia,0,#369325
April,2011,Kotlin,0,#7F52FF
April,2011,Lua,0.44,#0F007C
April,2011,Matlab,3.36,#F0800E
April,2011,Objective-C,1.54,#AFB6CA
April,2011,Perl,2.59,#113E62
April,2011,PHP,16.43,#7277AD
April,2011,Python,6.909999999999999,#336994
April,2011,R,1.31,#2566B5
April,2011,Ruby,2.5100000000000002,#B01E00
April,2011,Rust,0.06,#000000
April,2011,Scala,0.24,#DE3424
April,2011,Swift,0,#E94F37
April,2011,TypeScript,0,#3178C6
April,2011,VBA,2.02,#93217F
April,2011,Visual Basic,4.99,NA
May,2011,Abap,0.5499999999999999,#06A9EA
May,2011,Ada,0.2,#101EC8
May,2011,C/C++,12.629999999999999,#00599C
May,2011,C#,6.4,#813084
May,2011,Cobol,0.45999999999999996,#1D1063
May,2011,Dart,0.05,#2DB6F6
May,2011,Delphi,1.09,#F32835
May,2011,Go,0.02,#66D0DE
May,2011,Groovy,0.3,#619CBC
May,2011,Haskell,0.25,#8F4E8B
May,2011,Java,28.46,#F8981E
May,2011,JavaScript,7.21,#F3D23C
May,2011,Julia,0,#369325
May,2011,Kotlin,0,#7F52FF
May,2011,Lua,0.44999999999999996,#0F007C
May,2011,Matlab,3.18,#F0800E
May,2011,Objective-C,1.7000000000000002,#AFB6CA
May,2011,Perl,2.46,#113E62
May,2011,PHP,16.580000000000002,#7277AD
May,2011,Python,6.98,#336994
May,2011,R,1.32,#2566B5
May,2011,Ruby,2.5,#B01E00
May,2011,Rust,0.06999999999999999,#000000
May,2011,Scala,0.25,#DE3424
May,2011,Swift,0,#E94F37
May,2011,TypeScript,0,#3178C6
May,2011,VBA,1.9300000000000002,#93217F
May,2011,Visual Basic,4.96,NA
June,2011,Abap,0.5599999999999999,#06A9EA
June,2011,Ada,0.2,#101EC8
June,2011,C/C++,12.57,#00599C
June,2011,C#,6.329999999999999,#813084
June,2011,Cobol,0.45999999999999996,#1D1063
June,2011,Dart,0.06,#2DB6F6
June,2011,Delphi,1.0699999999999998,#F32835
June,2011,Go,0.02,#66D0DE
June,2011,Groovy,0.3,#619CBC
June,2011,Haskell,0.22999999999999998,#8F4E8B
June,2011,Java,28.48,#F8981E
June,2011,JavaScript,7.23,#F3D23C
June,2011,Julia,0,#369325
June,2011,Kotlin,0,#7F52FF
June,2011,Lua,0.47000000000000003,#0F007C
June,2011,Matlab,3.1199999999999997,#F0800E
June,2011,Objective-C,1.78,#AFB6CA
June,2011,Perl,2.48,#113E62
June,2011,PHP,16.68,#7277AD
June,2011,Python,6.950000000000001,#336994
June,2011,R,1.31,#2566B5
June,2011,Ruby,2.6,#B01E00
June,2011,Rust,0.05,#000000
June,2011,Scala,0.26,#DE3424
June,2011,Swift,0,#E94F37
June,2011,TypeScript,0,#3178C6
June,2011,VBA,1.94,#93217F
June,2011,Visual Basic,4.84,NA
July,2011,Abap,0.59,#06A9EA
July,2011,Ada,0.21,#101EC8
July,2011,C/C++,12.559999999999999,#00599C
July,2011,C#,6.35,#813084
July,2011,Cobol,0.45999999999999996,#1D1063
July,2011,Dart,0.08,#2DB6F6
July,2011,Delphi,1.0699999999999998,#F32835
July,2011,Go,0.02,#66D0DE
July,2011,Groovy,0.32,#619CBC
July,2011,Haskell,0.22999999999999998,#8F4E8B
July,2011,Java,28.38,#F8981E
July,2011,JavaScript,7.1,#F3D23C
July,2011,Julia,0,#369325
July,2011,Kotlin,0,#7F52FF
July,2011,Lua,0.48,#0F007C
July,2011,Matlab,3.15,#F0800E
July,2011,Objective-C,1.97,#AFB6CA
July,2011,Perl,2.44,#113E62
July,2011,PHP,16.64,#7277AD
July,2011,Python,6.950000000000001,#336994
July,2011,R,1.31,#2566B5
July,2011,Ruby,2.6,#B01E00
July,2011,Rust,0.06,#000000
July,2011,Scala,0.25,#DE3424
July,2011,Swift,0,#E94F37
July,2011,TypeScript,0,#3178C6
July,2011,VBA,1.95,#93217F
July,2011,Visual Basic,4.83,NA
August,2011,Abap,0.61,#06A9EA
August,2011,Ada,0.2,#101EC8
August,2011,C/C++,12.5,#00599C
August,2011,C#,6.2700000000000005,#813084
August,2011,Cobol,0.47000000000000003,#1D1063
August,2011,Dart,0.08,#2DB6F6
August,2011,Delphi,1.06,#F32835
August,2011,Go,0.03,#66D0DE
August,2011,Groovy,0.33,#619CBC
August,2011,Haskell,0.22999999999999998,#8F4E8B
August,2011,Java,28.38,#F8981E
August,2011,JavaScript,7.08,#F3D23C
August,2011,Julia,0,#369325
August,2011,Kotlin,0,#7F52FF
August,2011,Lua,0.5,#0F007C
August,2011,Matlab,3.0300000000000002,#F0800E
August,2011,Objective-C,2.09,#AFB6CA
August,2011,Perl,2.48,#113E62
August,2011,PHP,16.45,#7277AD
August,2011,Python,6.94,#336994
August,2011,R,1.3599999999999999,#2566B5
August,2011,Ruby,2.68,#B01E00
August,2011,Rust,0.06,#000000
August,2011,Scala,0.29,#DE3424
August,2011,Swift,0,#E94F37
August,2011,TypeScript,0,#3178C6
August,2011,VBA,2.06,#93217F
August,2011,Visual Basic,4.83,NA
September,2011,Abap,0.63,#06A9EA
September,2011,Ada,0.22,#101EC8
September,2011,C/C++,12.7,#00599C
September,2011,C#,6.11,#813084
September,2011,Cobol,0.47000000000000003,#1D1063
September,2011,Dart,0.08,#2DB6F6
September,2011,Delphi,1.05,#F32835
September,2011,Go,0.03,#66D0DE
September,2011,Groovy,0.36,#619CBC
September,2011,Haskell,0.24,#8F4E8B
September,2011,Java,28.42,#F8981E
September,2011,JavaScript,7.090000000000001,#F3D23C
September,2011,Julia,0,#369325
September,2011,Kotlin,0,#7F52FF
September,2011,Lua,0.5,#0F007C
September,2011,Matlab,2.86,#F0800E
September,2011,Objective-C,2.23,#AFB6CA
September,2011,Perl,2.5,#113E62
September,2011,PHP,16.400000000000002,#7277AD
September,2011,Python,7.03,#336994
September,2011,R,1.38,#2566B5
September,2011,Ruby,2.59,#B01E00
September,2011,Rust,0.06,#000000
September,2011,Scala,0.3,#DE3424
September,2011,Swift,0,#E94F37
September,2011,TypeScript,0,#3178C6
September,2011,VBA,2.03,#93217F
September,2011,Visual Basic,4.72,NA
October,2011,Abap,0.63,#06A9EA
October,2011,Ada,0.22999999999999998,#101EC8
October,2011,C/C++,13,#00599C
October,2011,C#,5.9799999999999995,#813084
October,2011,Cobol,0.44,#1D1063
October,2011,Dart,0.08,#2DB6F6
October,2011,Delphi,0.9900000000000001,#F32835
October,2011,Go,0.03,#66D0DE
October,2011,Groovy,0.35000000000000003,#619CBC
October,2011,Haskell,0.22,#8F4E8B
October,2011,Java,28.349999999999998,#F8981E
October,2011,JavaScript,7.140000000000001,#F3D23C
October,2011,Julia,0,#369325
October,2011,Kotlin,0,#7F52FF
October,2011,Lua,0.49,#0F007C
October,2011,Matlab,2.87,#F0800E
October,2011,Objective-C,2.29,#AFB6CA
October,2011,Perl,2.42,#113E62
October,2011,PHP,16.28,#7277AD
October,2011,Python,7.26,#336994
October,2011,R,1.4000000000000001,#2566B5
October,2011,Ruby,2.59,#B01E00
October,2011,Rust,0.05,#000000
October,2011,Scala,0.32,#DE3424
October,2011,Swift,0,#E94F37
October,2011,TypeScript,0,#3178C6
October,2011,VBA,2.01,#93217F
October,2011,Visual Basic,4.58,NA
November,2011,Abap,0.62,#06A9EA
November,2011,Ada,0.25,#101EC8
November,2011,C/C++,12.790000000000001,#00599C
November,2011,C#,6.02,#813084
November,2011,Cobol,0.43,#1D1063
November,2011,Dart,0.11,#2DB6F6
November,2011,Delphi,0.98,#F32835
November,2011,Go,0.03,#66D0DE
November,2011,Groovy,0.33999999999999997,#619CBC
November,2011,Haskell,0.26,#8F4E8B
November,2011,Java,27.98,#F8981E
November,2011,JavaScript,7.140000000000001,#F3D23C
November,2011,Julia,0,#369325
November,2011,Kotlin,0,#7F52FF
November,2011,Lua,0.49,#0F007C
November,2011,Matlab,2.93,#F0800E
November,2011,Objective-C,2.7,#AFB6CA
November,2011,Perl,2.46,#113E62
November,2011,PHP,16.05,#7277AD
November,2011,Python,7.42,#336994
November,2011,R,1.4200000000000002,#2566B5
November,2011,Ruby,2.62,#B01E00
November,2011,Rust,0.05,#000000
November,2011,Scala,0.33999999999999997,#DE3424
November,2011,Swift,0,#E94F37
November,2011,TypeScript,0,#3178C6
November,2011,VBA,2.13,#93217F
November,2011,Visual Basic,4.44,NA
December,2011,Abap,0.61,#06A9EA
December,2011,Ada,0.25,#101EC8
December,2011,C/C++,12.47,#00599C
December,2011,C#,6.18,#813084
December,2011,Cobol,0.4,#1D1063
December,2011,Dart,0.12,#2DB6F6
December,2011,Delphi,0.88,#F32835
December,2011,Go,0.03,#66D0DE
December,2011,Groovy,0.33999999999999997,#619CBC
December,2011,Haskell,0.27,#8F4E8B
December,2011,Java,28.03,#F8981E
December,2011,JavaScript,7.249999999999999,#F3D23C
December,2011,Julia,0,#369325
December,2011,Kotlin,0,#7F52FF
December,2011,Lua,0.47000000000000003,#0F007C
December,2011,Matlab,2.98,#F0800E
December,2011,Objective-C,3,#AFB6CA
December,2011,Perl,2.32,#113E62
December,2011,PHP,15.879999999999999,#7277AD
December,2011,Python,7.739999999999999,#336994
December,2011,R,1.4500000000000002,#2566B5
December,2011,Ruby,2.46,#B01E00
December,2011,Rust,0.06,#000000
December,2011,Scala,0.33,#DE3424
December,2011,Swift,0,#E94F37
December,2011,TypeScript,0,#3178C6
December,2011,VBA,2.16,#93217F
December,2011,Visual Basic,4.33,NA
January,2012,Abap,0.6,#06A9EA
January,2012,Ada,0.26,#101EC8
January,2012,C/C++,12.049999999999999,#00599C
January,2012,C#,6.460000000000001,#813084
January,2012,Cobol,0.38999999999999996,#1D1063
January,2012,Dart,0.12,#2DB6F6
January,2012,Delphi,0.86,#F32835
January,2012,Go,0.03,#66D0DE
January,2012,Groovy,0.33999999999999997,#619CBC
January,2012,Haskell,0.27999999999999997,#8F4E8B
January,2012,Java,27.860000000000003,#F8981E
January,2012,JavaScript,7.3,#F3D23C
January,2012,Julia,0,#369325
January,2012,Kotlin,0,#7F52FF
January,2012,Lua,0.48,#0F007C
January,2012,Matlab,3.02,#F0800E
January,2012,Objective-C,3.4099999999999997,#AFB6CA
January,2012,Perl,2.31,#113E62
January,2012,PHP,15.740000000000002,#7277AD
January,2012,Python,7.84,#336994
January,2012,R,1.4500000000000002,#2566B5
January,2012,Ruby,2.44,#B01E00
January,2012,Rust,0.06,#000000
January,2012,Scala,0.33999999999999997,#DE3424
January,2012,Swift,0,#E94F37
January,2012,TypeScript,0,#3178C6
January,2012,VBA,2.18,#93217F
January,2012,Visual Basic,4.19,NA
February,2012,Abap,0.61,#06A9EA
February,2012,Ada,0.25,#101EC8
February,2012,C/C++,11.5,#00599C
February,2012,C#,6.83,#813084
February,2012,Cobol,0.4,#1D1063
February,2012,Dart,0.12,#2DB6F6
February,2012,Delphi,0.88,#F32835
February,2012,Go,0.03,#66D0DE
February,2012,Groovy,0.33999999999999997,#619CBC
February,2012,Haskell,0.29,#8F4E8B
February,2012,Java,27.589999999999996,#F8981E
February,2012,JavaScript,7.28,#F3D23C
February,2012,Julia,0.01,#369325
February,2012,Kotlin,0,#7F52FF
February,2012,Lua,0.52,#0F007C
February,2012,Matlab,3.09,#F0800E
February,2012,Objective-C,3.7199999999999998,#AFB6CA
February,2012,Perl,2.31,#113E62
February,2012,PHP,15.690000000000001,#7277AD
February,2012,Python,7.9,#336994
February,2012,R,1.5,#2566B5
February,2012,Ruby,2.46,#B01E00
February,2012,Rust,0.06999999999999999,#000000
February,2012,Scala,0.33,#DE3424
February,2012,Swift,0,#E94F37
February,2012,TypeScript,0,#3178C6
February,2012,VBA,2.23,#93217F
February,2012,Visual Basic,4.05,NA
March,2012,Abap,0.63,#06A9EA
March,2012,Ada,0.22999999999999998,#101EC8
March,2012,C/C++,10.69,#00599C
March,2012,C#,7.340000000000001,#813084
March,2012,Cobol,0.4,#1D1063
March,2012,Dart,0.13,#2DB6F6
March,2012,Delphi,0.8999999999999999,#F32835
March,2012,Go,0.03,#66D0DE
March,2012,Groovy,0.33999999999999997,#619CBC
March,2012,Haskell,0.29,#8F4E8B
March,2012,Java,27.63,#F8981E
March,2012,JavaScript,7.21,#F3D23C
March,2012,Julia,0.03,#369325
March,2012,Kotlin,0,#7F52FF
March,2012,Lua,0.54,#0F007C
March,2012,Matlab,3.19,#F0800E
March,2012,Objective-C,3.88,#AFB6CA
March,2012,Perl,2.2399999999999998,#113E62
March,2012,PHP,15.459999999999999,#7277AD
March,2012,Python,8.03,#336994
March,2012,R,1.53,#2566B5
March,2012,Ruby,2.53,#B01E00
March,2012,Rust,0.06,#000000
March,2012,Scala,0.33999999999999997,#DE3424
March,2012,Swift,0,#E94F37
March,2012,TypeScript,0,#3178C6
March,2012,VBA,2.29,#93217F
March,2012,Visual Basic,4.05,NA
April,2012,Abap,0.64,#06A9EA
April,2012,Ada,0.22999999999999998,#101EC8
April,2012,C/C++,9.74,#00599C
April,2012,C#,7.85,#813084
April,2012,Cobol,0.42,#1D1063
April,2012,Dart,0.13999999999999999,#2DB6F6
April,2012,Delphi,0.9299999999999999,#F32835
April,2012,Go,0.03,#66D0DE
April,2012,Groovy,0.35000000000000003,#619CBC
April,2012,Haskell,0.31,#8F4E8B
April,2012,Java,27.46,#F8981E
April,2012,JavaScript,7.17,#F3D23C
April,2012,Julia,0.05,#369325
April,2012,Kotlin,0,#7F52FF
April,2012,Lua,0.59,#0F007C
April,2012,Matlab,3.27,#F0800E
April,2012,Objective-C,4.26,#AFB6CA
April,2012,Perl,2.2399999999999998,#113E62
April,2012,PHP,15.2,#7277AD
April,2012,Python,8.08,#336994
April,2012,R,1.58,#2566B5
April,2012,Ruby,2.62,#B01E00
April,2012,Rust,0.06999999999999999,#000000
April,2012,Scala,0.36,#DE3424
April,2012,Swift,0,#E94F37
April,2012,TypeScript,0,#3178C6
April,2012,VBA,2.4,#93217F
April,2012,Visual Basic,3.9899999999999998,NA
May,2012,Abap,0.66,#06A9EA
May,2012,Ada,0.22,#101EC8
May,2012,C/C++,9.31,#00599C
May,2012,C#,8.16,#813084
May,2012,Cobol,0.4,#1D1063
May,2012,Dart,0.13,#2DB6F6
May,2012,Delphi,0.91,#F32835
May,2012,Go,0.04,#66D0DE
May,2012,Groovy,0.37,#619CBC
May,2012,Haskell,0.32,#8F4E8B
May,2012,Java,27.68,#F8981E
May,2012,JavaScript,7.06,#F3D23C
May,2012,Julia,0.08,#369325
May,2012,Kotlin,0,#7F52FF
May,2012,Lua,0.64,#0F007C
May,2012,Matlab,3.29,#F0800E
May,2012,Objective-C,4.21,#AFB6CA
May,2012,Perl,2.25,#113E62
May,2012,PHP,15.229999999999999,#7277AD
May,2012,Python,8.1,#336994
May,2012,R,1.59,#2566B5
May,2012,Ruby,2.65,#B01E00
May,2012,Rust,0.06999999999999999,#000000
May,2012,Scala,0.35000000000000003,#DE3424
May,2012,Swift,0,#E94F37
May,2012,TypeScript,0,#3178C6
May,2012,VBA,2.37,#93217F
May,2012,Visual Basic,3.91,NA
June,2012,Abap,0.65,#06A9EA
June,2012,Ada,0.21,#101EC8
June,2012,C/C++,9.13,#00599C
June,2012,C#,8.469999999999999,#813084
June,2012,Cobol,0.38999999999999996,#1D1063
June,2012,Dart,0.13,#2DB6F6
June,2012,Delphi,0.9199999999999999,#F32835
June,2012,Go,0.05,#66D0DE
June,2012,Groovy,0.38,#619CBC
June,2012,Haskell,0.29,#8F4E8B
June,2012,Java,27.42,#F8981E
June,2012,JavaScript,6.99,#F3D23C
June,2012,Julia,0.1,#369325
June,2012,Kotlin,0,#7F52FF
June,2012,Lua,0.64,#0F007C
June,2012,Matlab,3.2399999999999998,#F0800E
June,2012,Objective-C,4.3999999999999995,#AFB6CA
June,2012,Perl,2.23,#113E62
June,2012,PHP,15.299999999999999,#7277AD
June,2012,Python,8.07,#336994
June,2012,R,1.58,#2566B5
June,2012,Ruby,2.71,#B01E00
June,2012,Rust,0.06999999999999999,#000000
June,2012,Scala,0.36,#DE3424
June,2012,Swift,0,#E94F37
June,2012,TypeScript,0,#3178C6
June,2012,VBA,2.34,#93217F
June,2012,Visual Basic,3.9,NA
July,2012,Abap,0.7000000000000001,#06A9EA
July,2012,Ada,0.22999999999999998,#101EC8
July,2012,C/C++,8.86,#00599C
July,2012,C#,8.7,#813084
July,2012,Cobol,0.41000000000000003,#1D1063
July,2012,Dart,0.13,#2DB6F6
July,2012,Delphi,0.9299999999999999,#F32835
July,2012,Go,0.06,#66D0DE
July,2012,Groovy,0.41000000000000003,#619CBC
July,2012,Haskell,0.3,#8F4E8B
July,2012,Java,27.41,#F8981E
July,2012,JavaScript,6.9,#F3D23C
July,2012,Julia,0.13,#369325
July,2012,Kotlin,0,#7F52FF
July,2012,Lua,0.66,#0F007C
July,2012,Matlab,3.18,#F0800E
July,2012,Objective-C,4.3999999999999995,#AFB6CA
July,2012,Perl,2.21,#113E62
July,2012,PHP,15.15,#7277AD
July,2012,Python,8.1,#336994
July,2012,R,1.69,#2566B5
July,2012,Ruby,2.76,#B01E00
July,2012,Rust,0.08,#000000
July,2012,Scala,0.4,#DE3424
July,2012,Swift,0,#E94F37
July,2012,TypeScript,0,#3178C6
July,2012,VBA,2.35,#93217F
July,2012,Visual Basic,3.8600000000000003,NA
August,2012,Abap,0.72,#06A9EA
August,2012,Ada,0.24,#101EC8
August,2012,C/C++,8.7,#00599C
August,2012,C#,8.98,#813084
August,2012,Cobol,0.38,#1D1063
August,2012,Dart,0.13,#2DB6F6
August,2012,Delphi,0.9199999999999999,#F32835
August,2012,Go,0.06,#66D0DE
August,2012,Groovy,0.43,#619CBC
